user.id,image,emotion
dwdii,Nancy_Kerrigan_0001.jpg,neutral
dwdii,Michelle_Yeoh_0004.jpg,happiness
dwdii,Santiago_Botero_0001.jpg,happiness
302,Alvaro_Uribe_0024.jpg,neutral
dwdii,Jennifer_Capriati_0021.jpg,neutral
302,Jake_Brace_0001.jpg,neutral
dwdii,John_Ashcroft_0039.jpg,neutral
dwdii,Mary_Blige_0001.jpg,happiness
dwdii,Missy_Crider_0001.jpg,happiness
jhamski,KatrinaKaif_76.jpg,happiness
302,Brian_Olson_0001.jpg,neutral
302,Clay_Aiken_0001.jpg,happiness
JN721,Li_Ka-shing_0001.jpg,neutral
302,Hayley_Tullett_0001.jpg,happiness
dwdii,Luiz_Inacio_Lula_da_Silva_0002.jpg,neutral
dwdii,Joe_Mantello_0002.jpg,happiness
302,George_W_Bush_0521.jpg,neutral
dwdii,Lleyton_Hewitt_0006.jpg,surprise
JN721,Li_Peng_0006.jpg,neutral
dwdii,Tom_Hanks_0006.jpg,happiness
dwdii,Xavier_Malisse_0003.jpg,neutral
302,Arnold_Schwarzenegger_0003.jpg,happiness
dwdii,Jerry_Lewis_0001.jpg,neutral
302,George_W_Bush_0266.jpg,anger
dwdii,Ralph_Fiennes_0001.jpg,happiness
dwdii,Shigeo_Nagashima_0001.jpg,happiness
dwdii,Steve_Lavin_0004.jpg,neutral
dwdii,Sally_Field_0003.jpg,happiness
jhamski,FaridaJalal_47.jpg,neutral
dwdii,John_Snow_0001.jpg,neutral
dwdii,Juan_Fernandez_0001.jpg,neutral
302,Hans_Blix_0037.jpg,neutral
302,Ewan_McGregor_0001.jpg,happiness
dwdii,Jeremy_Greenstock_0022.jpg,anger
dwdii,Jon_Constance_0001.jpg,happiness
dwdii,Mae_Jemison_0001.jpg,neutral
302,Jack_Grubman_0002.jpg,neutral
dwdii,Junichiro_Koizumi_0003.jpg,neutral
JN721,Kofi_Annan_0002.jpg,neutral
302,Bob_Colvin_0002.jpg,neutral
dwdii,Soenarno_0001.jpg,neutral
302,Helena_Schneider_0001.jpg,happiness
302,George_W_Bush_0407.jpg,neutral
dwdii,Paul_Johnson_0001.jpg,happiness
302,Celine_Dion_0005.jpg,neutral
JN721,Kofi_Annan_0008.jpg,neutral
302,David_Heyman_0001.jpg,happiness
302,Guillaume_Cannet_0001.jpg,neutral
dwdii,Mekhi_Phifer_0001.jpg,happiness
302,George_Papandreou_0003.jpg,happiness
dwdii,Sarah_Weddington_0001.jpg,happiness
dwdii,Recep_Tayyip_Erdogan_0019.jpg,happiness
302,Ciro_Gomes_0004.jpg,neutral
dwdii,Salma_Hayek_0008.jpg,happiness
dwdii,Michael_Chiklis_0001.jpg,neutral
dwdii,Roger_Moore_0003.jpg,happiness
dwdii,Poala_Suarez_0001.jpg,neutral
dwdii,Rod_Paige_0001.jpg,neutral
302,Fabian_Vargas_0001.jpg,surprise
302,Jacques_Chirac_0044.jpg,neutral
302,Doug_Moe_0001.jpg,happiness
dwdii,Susilo_Bambang_Yudhoyono_0004.jpg,neutral
dwdii,William_Delahunt_0001.jpg,neutral
dwdii,Mahmoud_Abbas_0021.jpg,neutral
302,Dave_Campo_0003.jpg,neutral
jhamski,Dwarakish_120.jpg,disgust
302,Cho_Myung-kyun_0001.jpg,neutral
dwdii,Tom_Daschle_0017.jpg,neutral
dwdii,Svetlana_Koroleva_0002.jpg,happiness
dwdii,Sheryl_Crow_0004.jpg,happiness
dwdii,Richard_Myers_0012.jpg,neutral
302,Grant_Hackett_0005.jpg,happiness
302,Colin_Powell_0117.jpg,neutral
dwdii,John_McCormack_0001.jpg,neutral
302,Frank_Marshall_0001.jpg,neutral
dwdii,John_Travolta_0004.jpg,happiness
302,Anders_Fogh_Rasmussen_0002.jpg,happiness
JN721,Lemuel_Montulo_0001.jpg,happiness
302,Antony_Leung_0002.jpg,happiness
dwdii,Nan_Wang_0002.jpg,happiness
dwdii,Jose_Theodore_0001.jpg,happiness
dwdii,Joseph_Biden_0005.jpg,neutral
dwdii,Paul_Hogan_0002.jpg,happiness
dwdii,Jennifer_Garner_0002.jpg,surprise
dwdii,Wolfgang_Schuessel_0003.jpg,happiness
dwdii,Rudolph_Giuliani_0003.jpg,neutral
jhamski,Jayamadhuri_138.jpg,sadness
dwdii,Roger_Toussaint_0001.jpg,happiness
dwdii,Tom_Ridge_0030.jpg,neutral
dwdii,Jean_Chretien_0045.jpg,neutral
dwdii,Michael_Doleac_0001.jpg,neutral
dwdii,Robert_Ehrlich_0002.jpg,surprise
302,Francois_Pienaar_0001.jpg,happiness
dwdii,Robin_Tunney_0001.jpg,happiness
JN721,Kweisi_Mfume_0001.jpg,neutral
dwdii,Sila_Calderon_0001.jpg,happiness
dwdii,Mian_Khursheed_Mehmood_Kasuri_0002.jpg,neutral
302,Andre_Agassi_0001.jpg,neutral
dwdii,Wilson_Alvarez_0001.jpg,happiness
JN721,Lena_Olin_0001.jpg,happiness
dwdii,Penelope_Ann_Miller_0001.jpg,neutral
302,Asmaa_Assad_0001.jpg,neutral
JN721,Lindsay_Davenport_0007.jpg,sadness
dwdii,Mitchell_Daniels_0001.jpg,neutral
dwdii,Natalia_Motuziuk_0001.jpg,sadness
jhamski,Jayamadhuri_180.jpg,disgust
dwdii,Uma_Thurman_0001.jpg,happiness
jhamski,Dwarakish_46.jpg,happiness
dwdii,Kieran_Prendergast_0002.jpg,neutral
302,Brandon_Hammond_0001.jpg,neutral
dwdii,Maria_Soledad_Alvear_Valenzuela_0002.jpg,happiness
302,Angela_Bassett_0002.jpg,happiness
dwdii,Vanessa_Redgrave_0003.jpg,happiness
dwdii,Recep_Tayyip_Erdogan_0020.jpg,neutral
dwdii,Salma_Hayek_0013.jpg,happiness
302,George_W_Bush_0030.jpg,neutral
dwdii,Svetlana_Belousova_0001.jpg,sadness
dwdii,Jiri_Novak_0009.jpg,neutral
302,Hugo_Chavez_0022.jpg,sadness
dwdii,Nicolas_Eyzaguirre_0001.jpg,neutral
302,Ian_Smith_0001.jpg,neutral
dwdii,Sarah_Hughes_0001.jpg,happiness
302,Atal_Bihari_Vajpayee_0002.jpg,happiness
dwdii,Mohammaed_Ahmad_Al_Jarallah_0001.jpg,happiness
302,James_Kelly_0001.jpg,neutral
dwdii,Marcelo_Rios_0004.jpg,neutral
dwdii,Sophia_Loren_0006.jpg,happiness
302,George_W_Bush_0364.jpg,neutral
302,Irina_Lobacheva_0001.jpg,happiness
302,Arnold_Schwarzenegger_0020.jpg,neutral
dwdii,Tim_Allen_0002.jpg,happiness
dwdii,Mikhail_Kasyanov_0002.jpg,neutral
302,Halle_Berry_0003.jpg,happiness
302,George_W_Bush_0441.jpg,neutral
dwdii,Rudolph_Giuliani_0007.jpg,neutral
dwdii,Morgan_Freeman_0001.jpg,neutral
jhamski,Jayamadhuri_22.jpg,happiness
jhamski,SharmilaTagore_15.jpg,happiness
dwdii,Jim_Letten_0001.jpg,neutral
302,Adolfo_Aguilar_Zinser_0001.jpg,neutral
302,George_W_Bush_0246.jpg,neutral
302,Alejandro_Toledo_0029.jpg,neutral
302,Alejandro_Toledo_0031.jpg,happiness
302,Ibrahim_Rugova_0001.jpg,neutral
302,David_Shayler_0001.jpg,happiness
dwdii,Monica_Lewinsky_0001.jpg,happiness
302,Bobby_Robson_0001.jpg,neutral
302,Greg_Rusedski_0001.jpg,neutral
302,David_Beckham_0010.jpg,neutral
302,Dennis_Hastert_0005.jpg,neutral
302,Dick_Cheney_0014.jpg,happiness
302,Giuseppe_Gibilisco_0001.jpg,happiness
dwdii,Jose_Maria_Aznar_0018.jpg,happiness
JN721,Kofi_Annan_0027.jpg,neutral
dwdii,Rita_Wilson_0003.jpg,happiness
dwdii,Maura_Tierney_0001.jpg,happiness
302,Andre_Agassi_0018.jpg,happiness
dwdii,Mahathir_Mohamad_0013.jpg,neutral
dwdii,Shamai_Leibowitz_0001.jpg,neutral
302,Bill_Mauldin_0001.jpg,happiness
dwdii,Peter_Holmberg_0001.jpg,sadness
302,Fayssal_Mekdad_0003.jpg,sadness
302,Colin_Powell_0208.jpg,happiness
dwdii,Yoko_Ono_0005.jpg,happiness
302,Daniel_Day-Lewis_0002.jpg,happiness
302,Colin_Powell_0160.jpg,happiness
dwdii,John_Moxley_0001.jpg,neutral
dwdii,Ricardo_Lagos_0011.jpg,neutral
dwdii,Yossi_Beilin_0002.jpg,neutral
dwdii,Muhammad_Saeed_al-Sahhaf_0004.jpg,neutral
JN721,Kim_Dae-jung_0002.jpg,neutral
JN721,Kirk_Johnson_0003.jpg,neutral
JN721,Lance_Armstrong_0001.jpg,neutral
dwdii,Nicole_Kidman_0014.jpg,happiness
dwdii,Roy_Williams_0001.jpg,neutral
dwdii,Jennifer_Rodriguez_0002.jpg,happiness
dwdii,Xanana_Gusmao_0004.jpg,neutral
302,Jacques_Chirac_0047.jpg,happiness
302,Adolfo_Aguilar_Zinser_0003.jpg,neutral
dwdii,John_Negroponte_0017.jpg,neutral
302,Greg_Gilbert_0001.jpg,neutral
302,Colin_Powell_0023.jpg,neutral
dwdii,Natalia_Verbeke_0001.jpg,neutral
dwdii,Shane_Mosley_0002.jpg,neutral
dwdii,Wayne_Gretzky_0004.jpg,happiness
dwdii,Tracy_McGrady_0001.jpg,neutral
jhamski,HrithikRoshan_20.jpg,happiness
dwdii,Tora_Takagi_0001.jpg,neutral
dwdii,Yuri_Fedotov_0001.jpg,happiness
dwdii,Mike_Myers_0003.jpg,neutral
302,Gene_Robinson_0003.jpg,neutral
dwdii,Jerry_Hall_0001.jpg,happiness
302,Carla_Del_Ponte_0001.jpg,neutral
dwdii,Vincent_Brooks_0005.jpg,neutral
dwdii,Tina_Pisnik_0001.jpg,neutral
302,GL_Peiris_0001.jpg,neutral
dwdii,Mark_Hurlbert_0001.jpg,neutral
302,David_Beckham_0029.jpg,neutral
dwdii,Sidney_Poitier_0001.jpg,happiness
dwdii,Saeb_Erekat_0001.jpg,neutral
dwdii,Ricardo_Lagos_0019.jpg,neutral
dwdii,Princess_Aiko_0002.jpg,neutral
302,Colleen_Ryan_0001.jpg,neutral
dwdii,Woodrow_Stanley_0001.jpg,neutral
302,Christina_Aguilera_0002.jpg,happiness
302,Colin_Powell_0219.jpg,neutral
dwdii,Ricardo_Monasterio_0001.jpg,happiness
302,Jackie_Chan_0008.jpg,happiness
302,Christian_Longo_0002.jpg,neutral
dwdii,William_McDonough_0001.jpg,neutral
dwdii,Pamela_Anderson_0004.jpg,happiness
dwdii,Jim_Hahn_0003.jpg,happiness
302,Brian_Scalabrine_0001.jpg,anger
dwdii,Tom_Ridge_0008.jpg,neutral
jhamski,Jayamadhuri_153.jpg,disgust
dwdii,Steve_Nash_0001.jpg,happiness
dwdii,Shireen_Amir_Begum_0001.jpg,happiness
dwdii,Ulrich_Kueperkoch_0001.jpg,neutral
dwdii,Jodie_Foster_0001.jpg,happiness
dwdii,Mark_Foley_0001.jpg,neutral
dwdii,Raoul_Ruiz_0002.jpg,surprise
302,Charles_Moose_0010.jpg,happiness
302,George_W_Bush_0375.jpg,neutral
dwdii,Javier_Solana_0004.jpg,neutral
dwdii,Mike_Martz_0002.jpg,neutral
dwdii,Tom_Reilly_0003.jpg,neutral
302,Dionigi_Tettamanzi_0001.jpg,happiness
dwdii,Rob_Lowe_0003.jpg,happiness
302,Chip_Knight_0001.jpg,happiness
302,Guillermo_Coria_0023.jpg,neutral
302,Frank_Wycheck_0001.jpg,neutral
dwdii,Tony_Stewart_0003.jpg,happiness
dwdii,Paul_Luvera_0001.jpg,neutral
dwdii,Kenneth_Dam_0001.jpg,neutral
302,Herb_Brooks_0001.jpg,happiness
dwdii,Vaclav_Klaus_0002.jpg,happiness
JN721,Kim_Dong-hwa_0001.jpg,happiness
dwdii,Natalie_Cole_0002.jpg,happiness
dwdii,Roberto_Marinho_0003.jpg,happiness
JN721,Kirk_Douglas_0001.jpg,neutral
302,Daisy_Fuentes_0003.jpg,happiness
dwdii,Richard_Gephardt_0011.jpg,neutral
302,Habib_Rizieq_0002.jpg,neutral
dwdii,Joseph_Deiss_0002.jpg,neutral
302,George_W_Bush_0075.jpg,neutral
302,George_W_Bush_0490.jpg,happiness
jhamski,SharmilaTagore_41.jpg,happiness
302,Daryl_Sabara_0001.jpg,neutral
dwdii,Jean-Claude_Trichet_0001.jpg,happiness
302,Desiree_Lemosi_0001.jpg,neutral
dwdii,Junichiro_Koizumi_0043.jpg,neutral
dwdii,Tim_Henman_0015.jpg,happiness
dwdii,Rani_Mukherjee_0001.jpg,neutral
dwdii,Jim_Taylor_0001.jpg,happiness
JN721,Kim_Weeks_0001.jpg,happiness
302,Donald_Rumsfeld_0033.jpg,neutral
dwdii,Vicente_Fox_0009.jpg,surprise
dwdii,Serena_Williams_0043.jpg,happiness
dwdii,Julie_Taymor_0001.jpg,happiness
dwdii,Lleyton_Hewitt_0024.jpg,happiness
302,Colin_Powell_0118.jpg,neutral
jhamski,Dileep_99.jpg,neutral
dwdii,Mike_Helton_0002.jpg,neutral
dwdii,Nasser_al-Kidwa_0002.jpg,neutral
302,Carmen_Electra_0004.jpg,happiness
dwdii,Steve_Austin_0001.jpg,neutral
302,Cheryl_James_0001.jpg,happiness
302,Ariel_Sharon_0060.jpg,happiness
302,George_W_Bush_0218.jpg,neutral
302,Clare_Latimer_0001.jpg,neutral
302,Amelie_Mauresmo_0008.jpg,neutral
jhamski,FaridaJalal_12.jpg,happiness
302,Ed_Mekertichian_0001.jpg,neutral
302,Babe_Ruth_0001.jpg,neutral
302,Bill_OReilly_0001.jpg,happiness
dwdii,Vicente_Fox_0008.jpg,happiness
dwdii,John_Ashcroft_0004.jpg,happiness
302,Allen_Iverson_0002.jpg,neutral
dwdii,Paula_Dobriansky_0001.jpg,happiness
dwdii,Jennifer_Lopez_0007.jpg,happiness
302,Heather_Whitestone_McCallum_0001.jpg,happiness
dwdii,Rob_Marshall_0004.jpg,happiness
dwdii,Peter_Struck_0001.jpg,neutral
302,Casy_Preslar_0001.jpg,surprise
302,Christopher_Whittle_0001.jpg,neutral
dwdii,John_Madden_0001.jpg,neutral
dwdii,Lisa_Gottsegen_0002.jpg,happiness
dwdii,Pierce_Brosnan_0004.jpg,neutral
dwdii,Roger_Daltrey_0001.jpg,happiness
jhamski,Jayamadhuri_163.jpg,sadness
dwdii,Nestor_Kirchner_0002.jpg,happiness
dwdii,Tim_Henman_0006.jpg,neutral
dwdii,Richard_Virenque_0005.jpg,happiness
dwdii,Nick_Nolte_0002.jpg,happiness
dwdii,Michael_Hagee_0001.jpg,neutral
dwdii,Juan_Carlos_Ferrero_0007.jpg,neutral
jhamski,FaridaJalal_77.jpg,happiness
jhamski,Dwarakish_188.jpg,disgust
dwdii,Wayne_Gretzky_0001.jpg,happiness
dwdii,Ramona_Rispton_0001.jpg,neutral
302,Hans_Blix_0033.jpg,neutral
dwdii,Tony_Blair_0050.jpg,happiness
302,Danny_Avalon_0001.jpg,happiness
302,Jaap_de_Hoop_Scheffer_0001.jpg,happiness
302,Ed_Smart_0003.jpg,happiness
dwdii,Jennifer_Aniston_0019.jpg,happiness
dwdii,John_Howard_0002.jpg,happiness
dwdii,Piotr_Anderszewski_0001.jpg,happiness
jhamski,SharmilaTagore_60.jpg,happiness
dwdii,Vanessa_Incontrada_0004.jpg,happiness
dwdii,Marcus_Garrettson_0001.jpg,neutral
dwdii,Paula_Abdul_0001.jpg,happiness
dwdii,Pierce_Brosnan_0001.jpg,happiness
302,Glafcos_Clerides_0004.jpg,happiness
302,Antonio_Palocci_0005.jpg,neutral
dwdii,Martin_Bandier_0001.jpg,happiness
dwdii,Juan_Valencia_Osorio_0002.jpg,neutral
dwdii,Sid_Caesar_0001.jpg,happiness
dwdii,Paul_McCartney_0006.jpg,neutral
jhamski,Jayamadhuri_74.jpg,sadness
302,Debbie_Reynolds_0002.jpg,happiness
jhamski,Dileep_2.jpg,neutral
302,Elizabeth_Dole_0003.jpg,happiness
302,Gavyn_Davies_0001.jpg,happiness
302,David_Glenn_0001.jpg,happiness
jhamski,HrithikRoshan_80.jpg,happiness
dwdii,Jorge_Batlle_0003.jpg,neutral
dwdii,Sadam_Hassan_0001.jpg,neutral
302,Fred_Rogers_0001.jpg,happiness
dwdii,Jessica_Simpson_0001.jpg,happiness
JN721,Lester_Holt_0001.jpg,happiness
302,Donald_Rumsfeld_0088.jpg,neutral
dwdii,Salma_Hayek_0010.jpg,happiness
dwdii,Rupert_Grint_0001.jpg,neutral
302,Colin_Powell_0061.jpg,happiness
302,Bryan_Adams_0001.jpg,neutral
dwdii,Mehmet_Okur_0001.jpg,neutral
dwdii,Nicole_Kidman_0019.jpg,neutral
302,Amelie_Mauresmo_0014.jpg,surprise
dwdii,Jeremy_Greenstock_0010.jpg,neutral
dwdii,Ricardo_Lagos_0013.jpg,neutral
302,Gregg_Popovich_0003.jpg,neutral
dwdii,Paul_Burrell_0003.jpg,neutral
302,David_Beckham_0016.jpg,neutral
302,Calista_Flockhart_0004.jpg,happiness
dwdii,John_Ashcroft_0009.jpg,neutral
dwdii,Maria_Shriver_0007.jpg,neutral
dwdii,John_Abizaid_0004.jpg,happiness
dwdii,Nestor_Kirchner_0020.jpg,neutral
302,Gerhard_Schroeder_0084.jpg,neutral
dwdii,William_Morrow_0001.jpg,happiness
dwdii,Ricardo_Sanchez_0001.jpg,happiness
302,Abdoulaye_Wade_0004.jpg,happiness
JN721,Kim_Yong-il_0003.jpg,neutral
dwdii,Jim_Ahern_0001.jpg,happiness
dwdii,Sarah_Jessica_Parker_0005.jpg,happiness
dwdii,Saparmurat_Niyazov_0001.jpg,happiness
dwdii,Parris_Glendening_0002.jpg,neutral
302,Ed_Smart_0001.jpg,happiness
dwdii,Neri_Marcore_0001.jpg,happiness
302,Igor_Ivanov_0002.jpg,neutral
302,Jane_Krakowski_0001.jpg,happiness
dwdii,Tommy_Thompson_0002.jpg,neutral
jhamski,Dwarakish_153.jpg,disgust
302,Albert_Costa_0004.jpg,neutral
dwdii,Kate_Hudson_0006.jpg,happiness
jhamski,Avinash_25.jpg,sadness
302,Chen_Shui-bian_0001.jpg,neutral
dwdii,Jennifer_Lopez_0012.jpg,happiness
302,Barbara_Brezigar_0001.jpg,happiness
302,Angelo_Reyes_0001.jpg,neutral
dwdii,Rudolph_Giuliani_0010.jpg,neutral
302,Hugo_Chavez_0066.jpg,neutral
dwdii,Thomas_Malchow_0002.jpg,happiness
302,Guillermo_Coria_0014.jpg,neutral
dwdii,Jiang_Zemin_0020.jpg,happiness
302,Hamad_Bin_Jassim_0001.jpg,neutral
dwdii,Javier_Bardem_0001.jpg,neutral
302,Barzan_al-Tikriti_0001.jpg,neutral
dwdii,Jerry_Angelo_0001.jpg,neutral
302,Bill_Graham_0008.jpg,neutral
dwdii,Ray_Allen_0002.jpg,neutral
302,Fabrice_Santoro_0003.jpg,happiness
302,Christine_Arron_0001.jpg,neutral
302,Donald_Rumsfeld_0118.jpg,neutral
dwdii,Stuart_Whitman_0001.jpg,happiness
dwdii,Lucy_Liu_0002.jpg,happiness
302,Donald_Evans_0001.jpg,neutral
dwdii,Pete_Sampras_0003.jpg,happiness
dwdii,Michael_Schumacher_0018.jpg,neutral
302,Bill_Nelson_0001.jpg,happiness
jhamski,Dileep_58.jpg,neutral
dwdii,Vijay_Nambiar_0001.jpg,neutral
dwdii,Jennifer_Reilly_0002.jpg,happiness
302,Eric_Robert_Rudolph_0002.jpg,neutral
dwdii,Sylvester_Stallone_0003.jpg,neutral
dwdii,Renee_Zellweger_0016.jpg,happiness
302,Jack_Smith_0001.jpg,surprise
302,Bill_Clinton_0005.jpg,happiness
dwdii,Thor_Pedersen_0001.jpg,happiness
302,Hamid_Karzai_0008.jpg,neutral
dwdii,Paul_Bremer_0002.jpg,neutral
302,Bruce_Springsteen_0001.jpg,neutral
dwdii,Nancy_Reagan_0001.jpg,happiness
302,Dirk_Kempthorne_0001.jpg,neutral
dwdii,Paul_LeClerc_0001.jpg,happiness
dwdii,Silvan_Shalom_0003.jpg,happiness
302,Bartosz_Kizierowski_0001.jpg,happiness
302,George_W_Bush_0394.jpg,neutral
JN721,Kim_Jin-sun_0001.jpg,neutral
dwdii,Mukhtar_Alytnbayev_0001.jpg,neutral
302,Gerhard_Schroeder_0072.jpg,neutral
302,Florencia_Kirchner_0001.jpg,neutral
dwdii,Takuma_Sato_0001.jpg,happiness
302,Bernard_Kerik_0001.jpg,happiness
302,Gerhard_Schroeder_0027.jpg,happiness
302,Andre_Agassi_0032.jpg,happiness
302,Bill_Callahan_0002.jpg,neutral
dwdii,Tim_Salmon_0001.jpg,neutral
dwdii,Melanie_Griffith_0003.jpg,neutral
jhamski,HrithikRoshan_118.jpg,disgust
302,Elena_Bovina_0002.jpg,neutral
jhamski,Jayamadhuri_122.jpg,disgust
dwdii,Tina_Brown_0001.jpg,happiness
302,Billy_Crystal_0003.jpg,happiness
dwdii,Thomas_Fargo_0001.jpg,neutral
dwdii,Megawati_Sukarnoputri_0020.jpg,neutral
302,Charlie_Williams_0001.jpg,neutral
302,Arnold_Schwarzenegger_0025.jpg,neutral
302,Alejandro_Gonzalez_Inarritu_0001.jpg,happiness
dwdii,Patsy_Hardy_0001.jpg,neutral
dwdii,Luis_Gonzalez_Macchi_0002.jpg,neutral
302,Francisco_Santos_0001.jpg,happiness
302,Iveta_Benesova_0001.jpg,neutral
dwdii,Ronaldo_Luis_Nazario_de_Lima_0004.jpg,happiness
dwdii,Mike_Weir_0009.jpg,neutral
JN721,Koichiro_Matsuura_0001.jpg,neutral
302,Ali_Naimi_0007.jpg,neutral
dwdii,Jennifer_Garner_0011.jpg,happiness
302,George_W_Bush_0235.jpg,neutral
dwdii,Mark_Cuban_0001.jpg,neutral
dwdii,Karen_Pereiras_0001.jpg,happiness
302,Jacques_Chirac_0032.jpg,neutral
dwdii,Zafarullah_Khan_Jamali_0001.jpg,neutral
302,Desmon_Farmer_0001.jpg,happiness
302,Heidi_Klum_0002.jpg,happiness
dwdii,Michael_Schumacher_0002.jpg,neutral
dwdii,Jose_Serra_0007.jpg,happiness
302,Allison_Janney_0001.jpg,surprise
302,Edward_Arsenault_0001.jpg,neutral
JN721,Kofi_Annan_0029.jpg,neutral
dwdii,Matthew_Broderick_0004.jpg,happiness
302,Arnold_Schwarzenegger_0015.jpg,happiness
302,Drew_Gooden_0001.jpg,happiness
dwdii,Yasser_Arafat_0001.jpg,happiness
302,Boris_Yeltsin_0001.jpg,happiness
jhamski,HrithikRoshan_32.jpg,sadness
dwdii,Jayson_Williams_0002.jpg,neutral
dwdii,Kate_Hudson_0008.jpg,happiness
302,Gabi_Zimmer_0001.jpg,neutral
jhamski,HrithikRoshan_30.jpg,sadness
dwdii,John_Eastman_0001.jpg,neutral
302,Abdullah_0002.jpg,neutral
dwdii,Paek_Nam_Sun_0001.jpg,neutral
jhamski,Dwarakish_67.jpg,disgust
dwdii,Lynne_Slepian_0001.jpg,happiness
jhamski,HrithikRoshan_43.jpg,happiness
dwdii,Narayan_Singh_Pun_0001.jpg,neutral
jhamski,Dwarakish_86.jpg,sadness
dwdii,Zach_Parise_0001.jpg,neutral
dwdii,Tonga_0001.jpg,neutral
302,Claire_Danes_0003.jpg,happiness
dwdii,Robert_Fico_0002.jpg,neutral
dwdii,Tony_Blair_0015.jpg,happiness
dwdii,Jennifer_Lopez_0011.jpg,happiness
302,George_W_Bush_0102.jpg,neutral
302,Guy_Hemmings_0001.jpg,neutral
302,Anastasia_Myskina_0003.jpg,anger
302,Jamie_Villafane_0002.jpg,neutral
302,Abdel_Madi_Shabneh_0001.jpg,neutral
JN721,Leonardo_Del_Vecchio_0001.jpg,neutral
jhamski,HrithikRoshan_62.jpg,happiness
302,Corinne_Coman_0002.jpg,happiness
302,Hu_Maoyuan_0001.jpg,happiness
dwdii,Wolfgang_Schwarz_0001.jpg,neutral
dwdii,Martin_Scorsese_0006.jpg,happiness
jhamski,HrithikRoshan_35.jpg,sadness
dwdii,Jeffrey_Katzenberg_0001.jpg,happiness
dwdii,William_Pryor_Jr_0001.jpg,neutral
dwdii,Jim_OBrien_0001.jpg,happiness
dwdii,Winona_Ryder_0021.jpg,neutral
302,David_Tornberg_0001.jpg,neutral
302,Colin_Powell_0031.jpg,neutral
dwdii,Jennifer_Garner_0003.jpg,happiness
dwdii,Valentino_Rossi_0004.jpg,happiness
302,Hugo_Chavez_0027.jpg,neutral
302,James_Traficant_0002.jpg,neutral
jhamski,FaridaJalal_75.jpg,sadness
dwdii,Jo_Dee_Messina_0002.jpg,happiness
302,Boris_Becker_0004.jpg,happiness
302,Daniel_Rouse_0001.jpg,happiness
dwdii,Wendy_Selig_0001.jpg,neutral
302,Christian_Bale_0001.jpg,neutral
dwdii,Tom_Reilly_0001.jpg,neutral
dwdii,Ricardo_Lagos_0016.jpg,neutral
dwdii,Rudolph_Giuliani_0025.jpg,neutral
dwdii,Wang_Yingfan_0003.jpg,neutral
dwdii,Rosalyn_Carter_0001.jpg,happiness
302,Allyson_Felix_0003.jpg,happiness
dwdii,Jeb_Bush_0008.jpg,surprise
302,Hans_Blix_0031.jpg,neutral
dwdii,Roger_Suarez_0001.jpg,neutral
dwdii,Dianne_Reeves_0001.jpg,happiness
302,James_McGreevey_0004.jpg,neutral
dwdii,Joan_Laporta_0001.jpg,neutral
dwdii,Norah_Jones_0004.jpg,happiness
302,George_P_Bush_0002.jpg,neutral
dwdii,Moby_0001.jpg,neutral
302,Francis_Ricciardone_0001.jpg,neutral
dwdii,John_Swofford_0003.jpg,neutral
JN721,Kim_Clijsters_0013.jpg,happiness
JN721,Lance_Armstrong_0015.jpg,neutral
302,Cristina_Fernandez_0002.jpg,happiness
302,Andy_Roddick_0006.jpg,neutral
dwdii,Kalpana_Chawla_0001.jpg,happiness
jhamski,SharmilaTagore_70.jpg,happiness
302,Hans_Blix_0007.jpg,neutral
dwdii,Martin_McCauley_0002.jpg,neutral
302,Barry_Williams_0001.jpg,happiness
302,Benjamin_Netanyahu_0001.jpg,neutral
302,Dominique_de_Villepin_0008.jpg,neutral
jhamski,KatrinaKaif_82.jpg,disgust
dwdii,Michael_Hoffa_0001.jpg,surprise
302,Jacques_Chirac_0014.jpg,happiness
302,Colin_Powell_0088.jpg,neutral
dwdii,Wang_Fei_0001.jpg,neutral
302,Arnold_Schwarzenegger_0042.jpg,happiness
302,Harry_Schmidt_0001.jpg,neutral
302,Diana_Krall_0005.jpg,neutral
dwdii,Joan_Claybrook_0001.jpg,surprise
302,Hugo_Chavez_0034.jpg,anger
dwdii,Tony_Blair_0102.jpg,happiness
jhamski,HrithikRoshan_25.jpg,happiness
JN721,Lennox_Lewis_0001.jpg,happiness
302,Arnold_Schwarzenegger_0031.jpg,happiness
dwdii,Madeleine_Webber_0001.jpg,happiness
dwdii,Vladimir_Putin_0033.jpg,neutral
302,Alex_Sink_0001.jpg,happiness
dwdii,Vanessa_Williams_0001.jpg,happiness
dwdii,Tex_Ritter_0001.jpg,happiness
302,Ariel_Sharon_0038.jpg,neutral
302,Colin_Powell_0202.jpg,neutral
302,Fernando_Henrique_Cardoso_0002.jpg,neutral
dwdii,Momcilo_Perisic_0001.jpg,neutral
302,David_Howard_0001.jpg,neutral
dwdii,Sepp_Blatter_0003.jpg,neutral
dwdii,Kate_Richardson_0001.jpg,neutral
dwdii,Jeanne_Anne_Schroeder_0001.jpg,happiness
302,Gil_de_Ferran_0002.jpg,neutral
302,Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg,neutral
302,Hector_Babenco_0001.jpg,neutral
302,Donald_Rumsfeld_0093.jpg,neutral
dwdii,Takashi_Yamamoto_0001.jpg,happiness
302,David_Stern_0001.jpg,happiness
dwdii,Romain_Duris_0001.jpg,neutral
dwdii,Tom_DeLay_0001.jpg,surprise
